loan_amount,business_type,location,season,repayment_history,existing_debt_ratio,default_prob
54,Agriculture,Rural,Harvest,0.45605643337635554,0.6158442533989978,0.03829523984528471
900,Agriculture,Urban,Planting,0.636823012183207,0.4081650732970246,0.06968246182473879
1452,Handicraft,Rural,Planting,0.4695135656119598,0.48263442235075904,0.27928153305075054
127,Agriculture,Rural,Planting,0.3571813503451608,0.4530969815578989,0.24511237744958814
1483,Retail,Rural,Harvest,0.5139251979106407,0.7573588618763402,0.21187843811641893
623,Agriculture,Rural,Lean,0.5446507175983244,0.7171305894234314,0.46432352190893633
181,Agriculture,Rural,Lean,0.40870903918067136,0.18839782812485606,0.5052416642107634
650,Livestock,Rural,Planting,0.3631784165258035,0.2102078221720361,-0.06039290518837556
1822,Agriculture,Rural,Harvest,0.4450729477790143,0.7851504577059459,0.3194882679056105
1115,Livestock,Rural,Lean,0.48898203240996546,0.18924856156229497,0.1235712340550457
138,Livestock,Urban,Planting,0.5462912553854476,0.7627834595860762,0.1717290518501716
451,Handicraft,Rural,Harvest,0.5905237396308464,0.5198029640773961,0.2156261220611668
345,Retail,Rural,Harvest,0.5023093856302511,0.04008755123285406,0.044066194173521506
1913,Retail,Urban,Planting,0.39665815039525515,0.2685817595686669,0.14711950282703212
1368,Handicraft,Urban,Planting,0.5346036882243078,0.3809232575303133,0.14136951818338073
665,Agriculture,Rural,Planting,0.3937523984001165,0.6664743131603614,0.2986849952704012
1599,Retail,Rural,Harvest,0.3071062993990361,0.2628683306202813,0.17242590333252714
849,Retail,Urban,Planting,0.37319171765107706,0.24846264969963716,-0.04719819281906165
1764,Retail,Rural,Planting,0.4367522698015966,0.7362106072229313,0.09251990072402441
1710,Retail,Urban,Harvest,0.49962561574141245,0.0632274763209388,-0.02071496741691682
471,Agriculture,Rural,Planting,0.41873178397548727,0.4412169717719963,0.22108809343593433
1938,Retail,Rural,Planting,0.5149521775968643,0.40339141587848265,0.20912069868844235
1096,Handicraft,Rural,Lean,0.46415628975389606,0.04586780817800831,0.2565858366479377
624,Agriculture,Rural,Planting,0.4340010268986775,0.0702073764154485,-0.0025017198484681147
192,Livestock,Rural,Harvest,0.28452301510200284,0.3055739463824037,0.29936163399996196
1042,Retail,Rural,Harvest,0.2628767882569236,0.10732897547582479,-0.061753589641051654
714,Handicraft,Urban,Harvest,0.30286111646197367,0.3824575235582847,0.182838132991473
194,Retail,Rural,Harvest,0.39685957327315485,0.4871111083257435,0.2124136256786449
1298,Handicraft,Rural,Planting,0.33938074543273034,0.5531173476023814,0.23387538336250968
1056,Agriculture,Rural,Lean,0.4451937458979206,0.43717605273661164,0.4396965968869296
552,Handicraft,Rural,Harvest,0.31653884540078153,0.30372801271465,0.17505433491885763
870,Agriculture,Urban,Lean,0.4053680559469492,0.10380690128370845,0.2864342148011694
1689,Handicraft,Urban,Harvest,0.28283899442532123,0.19798833184566203,0.23368796588497648
153,Livestock,Urban,Lean,0.32818083521942565,0.33553734161268284,0.1928593863849668
1112,Agriculture,Rural,Lean,0.5597110309671869,0.7392915867218405,0.5501250040474769
247,Agriculture,Rural,Lean,0.5932422362831323,0.16208046495551606,0.3655281113932253
1719,Handicraft,Rural,Harvest,0.35771937173448376,0.33067538474612435,0.1296792087141689
628,Agriculture,Rural,Harvest,0.3738159662643785,0.5858470858992434,0.2635701116567187
440,Handicraft,Rural,Lean,0.42498158127542035,0.5641626816015156,0.35808268412473093
1252,Agriculture,Rural,Lean,0.7360246393106713,0.7724740755791545,0.3547280101593073
603,Agriculture,Urban,Lean,0.45069390490517347,0.1527210373437395,0.2685331042535828
1521,Livestock,Rural,Harvest,0.33038944820489957,0.013215689279969479,0.1297052518641513
1573,Retail,Urban,Lean,0.6852918463911466,0.25785860878976224,0.06555793616384874
1088,Handicraft,Urban,Planting,0.28041686244891056,0.11975408998617283,0.14429886579714737
1696,Agriculture,Rural,Harvest,0.4357025538501471,0.43877524190680495,0.170020733843905
1742,Retail,Rural,Planting,0.7105957754478569,0.7190232442001869,0.24941621930822822
1362,Retail,Rural,Harvest,0.31043182056141605,0.5505814663780343,0.18493517716940003
527,Retail,Rural,Lean,0.44509516193616766,0.10863908508009992,-0.01585763626433194
1304,Retail,Rural,Planting,0.43581362308871396,0.09287201951638996,0.024216964330773735
972,Retail,Rural,Harvest,0.8801960092748202,0.7291598506203418,0.14775740324339573
469,Retail,Rural,Harvest,0.5806115448564884,0.3900876399139203,0.015428749367171035
206,Agriculture,Rural,Planting,0.6431504370571175,0.7389383935914379,0.19762972248462155
599,Handicraft,Rural,Harvest,0.5149043415899146,0.5889741724344132,0.1966346488198456
1514,Agriculture,Urban,Harvest,0.5903941386868926,0.7946787685083208,0.18459627291151542
1170,Retail,Rural,Planting,0.42917056669962433,0.6969821941287787,0.2459430671999915
1070,Agriculture,Rural,Lean,0.5041531896722298,0.33136975380944417,0.2792231142248234
1046,Retail,Rural,Lean,0.2885641928835628,0.6065822620412724,0.13271338961939622
1484,Handicraft,Rural,Planting,0.24945121278793372,0.37698253385595604,0.07370893622264069
1000,Agriculture,Rural,Planting,0.9361018315249043,0.18645783447929168,0.13486196596186506
338,Agriculture,Urban,Harvest,0.8285049958345896,0.1928234070050876,0.2949053322838925
1327,Agriculture,Rural,Lean,0.6885252636052448,0.31785771556945086,0.322210795575876
245,Retail,Rural,Planting,0.5429625188234228,0.0891729808097403,0.06286599464169094
647,Handicraft,Urban,Planting,0.9107997201422711,0.1422130279109151,-0.02752027670070574
1907,Agriculture,Rural,Harvest,0.4584850097159775,0.40048694697607923,0.18344716201861355
1595,Handicraft,Rural,Lean,0.8151132154172307,0.7631379818894448,0.11951974912328885
566,Agriculture,Urban,Harvest,0.6539636157268862,0.4621490736137801,0.17261326003844182
1708,Retail,Rural,Harvest,0.6288782549001894,0.3267973993504179,0.18753040330721385
1915,Livestock,Rural,Lean,0.5146680814488022,0.1941602558954414,-0.010750654827307804
914,Agriculture,Rural,Harvest,0.6840878278812019,0.1567210437651525,0.10588246612334705
1191,Retail,Rural,Lean,0.29768821709283394,0.5267256235031165,0.03128628981479353
855,Agriculture,Urban,Harvest,0.6647697931923662,0.678660253937327,0.16036318536456515
1982,Agriculture,Urban,Lean,0.6663010340930449,0.3190847411513309,0.3815037505682325
1232,Agriculture,Rural,Harvest,0.783441755260494,0.44052723709862623,0.09767547907914195
864,Agriculture,Rural,Lean,0.6390018756040647,0.5653814089992312,0.43601995482011496
277,Retail,Rural,Harvest,0.542218051638558,0.04663646004446065,0.028501872206469575
1950,Retail,Rural,Lean,0.6172161331422479,0.2807176379489468,0.08698288977896367
265,Retail,Rural,Planting,0.4748431170395934,0.5838023118096872,0.2193477639836834
997,Agriculture,Rural,Harvest,0.3953665526174105,0.5476952212154175,0.2268597820892468
1769,Agriculture,Urban,Lean,0.4673399177411392,0.042678179532873096,0.399954582715367
64,Retail,Urban,Planting,0.35473149586814107,0.19025479869872397,0.07748149299487606
1230,Livestock,Urban,Harvest,0.5170265709744377,0.543965771556001,0.2892728334905128
1721,Agriculture,Rural,Planting,0.6165949141703226,0.21713283388472365,0.2534728380172164
1334,Handicraft,Urban,Lean,0.28785933011932296,0.6515282351499101,0.10828531600755839
1230,Retail,Rural,Planting,0.5287995744879967,0.02360388735932748,0.091827756893658
96,Retail,Rural,Lean,0.3751757752215712,0.15227762343475604,0.07736496515126626
373,Retail,Rural,Harvest,0.6318299522478708,0.22505038404044653,0.19279538926040862
893,Agriculture,Rural,Planting,0.5247611869887561,0.7402318678480707,0.21807277540044995
1758,Agriculture,Rural,Harvest,0.5366078915240211,0.6370551650965326,0.20223764408101702
179,Retail,Rural,Planting,0.26004377406450274,0.7073160692234541,0.3019534300741598
1484,Agriculture,Rural,Harvest,0.40995765750593893,0.35238331774182996,0.12922911906944956
144,Livestock,Rural,Harvest,0.49710692419822883,0.6580496730211359,0.3747920037142929
676,Retail,Rural,Planting,0.5979536631554951,0.6827948574773989,0.24783989485381056
804,Agriculture,Rural,Lean,0.4722016938239269,0.31996545909999974,0.5363235872438938
1365,Handicraft,Rural,Planting,0.5293783768865767,0.7955694781954022,0.20765157950968077
843,Agriculture,Rural,Harvest,0.24876902402332315,0.6809909033726954,0.23659726091244693
1884,Retail,Rural,Harvest,0.46474457717735235,0.779277574995831,0.3173063143789638
1356,Retail,Rural,Harvest,0.7989611472336369,0.6931976869161325,0.23991359212413954
118,Livestock,Rural,Harvest,0.5616748246364404,0.6209629122044864,0.06507450551216852
1733,Handicraft,Rural,Harvest,0.38988230624967174,0.7550750987716367,0.2552959334651585
60,Retail,Rural,Lean,0.5298223128027418,0.3358553956676721,0.18508152676976578
1327,Retail,Rural,Harvest,0.4329131489483723,0.6266667467974901,0.19736631451757244
1915,Livestock,Rural,Planting,0.5725925098472262,0.17031296473288765,0.1360664730378262
921,Agriculture,Rural,Harvest,0.6288126984910839,0.5862350837768616,0.16412568719714016
599,Agriculture,Rural,Planting,0.571500438899744,0.6282826264419143,-0.034743634942143165
1207,Agriculture,Urban,Planting,0.552226515646087,0.5732195279068718,0.05072078423724466
761,Agriculture,Rural,Harvest,0.41451631107426734,0.6798504522857294,0.32129108721528765
72,Retail,Rural,Harvest,0.36884054742645317,0.33066835747968454,0.13636956433973577
864,Retail,Urban,Harvest,0.5572043943476869,0.4358145056603932,0.17255134150416876
395,Retail,Rural,Lean,0.3239456077548389,0.008533928556216796,0.10274926424889787
351,Agriculture,Rural,Harvest,0.45400110743432703,0.1168425304048192,0.022738510082950886
412,Handicraft,Rural,Harvest,0.6527674967977144,0.5153551405022573,0.10844805639848842
445,Agriculture,Rural,Planting,0.8698112370584898,0.44985375971603603,0.14239401406825047
267,Retail,Rural,Harvest,0.6905305321578419,0.15786601083312324,0.12109323591266632
190,Retail,Rural,Harvest,0.6851442371290871,0.19477183532822526,0.3050236785443136
1689,Agriculture,Rural,Harvest,0.2617354825198027,0.2752657615387665,0.11801861205202166
1007,Agriculture,Urban,Lean,0.5517730790299054,0.5731317703548074,0.6489243080490649
1283,Agriculture,Rural,Harvest,0.5907716111487291,0.4877732821306408,0.07289742646376515
1034,Handicraft,Rural,Harvest,0.38682322415814796,0.05565701134023185,0.15196793801886
1042,Livestock,Rural,Harvest,0.4658290182276381,0.6079513192098885,0.21950317306101547
1696,Retail,Rural,Harvest,0.5623031218435981,0.21012765041762363,0.09509350668946641
1689,Agriculture,Rural,Harvest,0.36208263698875914,0.5374077427235362,0.20260330781012278
877,Retail,Rural,Planting,0.7102692303913396,0.09869027572924037,0.0009361713965580915
732,Handicraft,Rural,Planting,0.62581489702681,0.7983370213753345,0.30618562526743
1533,Handicraft,Rural,Planting,0.4664806671489481,0.0642681365501713,0.008620023178801214
1053,Agriculture,Rural,Harvest,0.7119270571136846,0.5933872227207961,0.19364097800859595
405,Agriculture,Rural,Lean,0.2867120192926788,0.4330642874024763,0.5691918879443314
1057,Handicraft,Urban,Harvest,0.3782299900479034,0.06875135302731064,0.24543608143704854
1397,Agriculture,Rural,Planting,0.5585303558420993,0.021448366040604405,0.16768706672160372
1206,Agriculture,Urban,Lean,0.723810769202029,0.2901325740133429,0.45669784406213665
937,Agriculture,Urban,Lean,0.5229658942263438,0.6417791456057151,0.4361377486721922
1878,Retail,Rural,Lean,0.5910835983667085,0.032920992225114,-0.010655856540624953
1913,Handicraft,Rural,Harvest,0.2904752944800189,0.5635189306624433,0.10527460344751785
176,Livestock,Rural,Lean,0.5909277172423463,0.524301021011391,0.04279448967325171
1179,Retail,Rural,Planting,0.7038872272109553,0.21243014141821376,0.08676254038756515
1058,Retail,Rural,Planting,0.7667404281433126,0.06199362858791222,-0.025354008740566633
653,Agriculture,Rural,Planting,0.3657474300897835,0.7322575684432496,0.3615119626241423
1872,Retail,Rural,Lean,0.3996113410794959,0.24027984218937917,0.08021810811990854
1451,Agriculture,Rural,Planting,0.47067249720698817,0.08910658542940891,0.10664602624200183
1978,Retail,Rural,Harvest,0.7315906206375944,0.5452136626887328,0.12283976259809024
1063,Agriculture,Rural,Harvest,0.23766216114500197,0.1733449830333024,0.008633928696495097
100,Agriculture,Rural,Harvest,0.29300757241496755,0.3805046044501039,0.2910938681858075
1102,Agriculture,Urban,Lean,0.36284802071173383,0.04032443538882644,0.4731858924355046
1535,Agriculture,Urban,Planting,0.4815970645194099,0.7943871591264839,0.3176900810396901
1369,Agriculture,Urban,Harvest,0.46017573562237574,0.3580969014203939,0.2120876859656178
1370,Agriculture,Urban,Lean,0.392105855116343,0.7992879850476275,0.4750932152425621
1799,Livestock,Rural,Planting,0.30343177462194326,0.3085399015472531,0.09218831759248139
828,Retail,Urban,Harvest,0.5651265630611726,0.27828204475377555,0.16608618861089075
1480,Retail,Urban,Lean,0.4667662380800632,0.7316578626136588,0.3806085934091424
1842,Handicraft,Urban,Lean,0.47206255558582194,0.2635726830755905,0.1705030430615647
863,Livestock,Urban,Lean,0.736908358934262,0.3456044378530166,0.20643130141556132
1686,Retail,Urban,Harvest,0.45733342346576833,0.06248834937132602,0.04131042312460861
1478,Handicraft,Rural,Harvest,0.48046987620624615,0.7643699104283805,0.3405885916517374
1419,Agriculture,Rural,Planting,0.5255090994441128,0.06812099268072176,0.042850994406049954
1695,Agriculture,Urban,Planting,0.5472179289202708,0.6169479468282594,0.2153228271522312
469,Retail,Rural,Planting,0.3752781872138589,0.4308923150489416,0.1432706253898281
1255,Retail,Rural,Harvest,0.8527599941127533,0.04912411523802778,0.12082644129838194
1032,Retail,Urban,Lean,0.30742678414557484,0.0013630624328449415,0.19443479379324677
874,Agriculture,Rural,Harvest,0.6603239914575875,0.7484429108217036,0.0529618754313857
1074,Agriculture,Rural,Harvest,0.608696387827984,0.5937387233884351,0.3099730699257074
1904,Retail,Rural,Harvest,0.44083046957958494,0.5491489948315319,0.431346147805288
616,Agriculture,Rural,Harvest,0.4646752723595481,0.3508452244793776,0.11493448573881426
420,Retail,Urban,Lean,0.2801493257227242,0.19089102936878197,0.13347564984902552
985,Retail,Rural,Planting,0.6682679282177857,0.5438904597844592,0.28248088214823924
1984,Handicraft,Rural,Harvest,0.4991473523712901,0.48664085489367936,0.17913281365361391
710,Handicraft,Rural,Harvest,0.5849551819796011,0.5810737558786692,0.17807404287548423
1504,Handicraft,Urban,Planting,0.7672634981019297,0.2926340148002097,0.28313415163349376
1018,Retail,Rural,Harvest,0.30154565168429104,0.7895390084105522,0.1272462377886641
1382,Handicraft,Rural,Lean,0.42013457238917773,0.05360692434282628,0.018804885996815707
1210,Retail,Rural,Planting,0.6278545655936193,0.06376129362897123,0.11035637324233719
251,Agriculture,Urban,Planting,0.41747473907107513,0.733500678064492,0.07212446536466707
1509,Agriculture,Rural,Planting,0.47641023797101606,0.5181651479352348,0.1448705755510882
362,Agriculture,Rural,Lean,0.566950837444914,0.2610672545456835,0.3789542622848769
166,Retail,Rural,Lean,0.3478649406718276,0.609562206160501,0.3159100821535576
1739,Retail,Rural,Harvest,0.6565106242846896,0.3622187102824319,0.19325245186397488
986,Handicraft,Rural,Harvest,0.554254310398753,0.01689720704618569,-0.09808143003350801
1876,Agriculture,Rural,Lean,0.6348977264114536,0.5208829355359659,0.3896295939770202
624,Agriculture,Rural,Lean,0.4687650341192779,0.19448954967321833,0.34957752640739187
293,Livestock,Rural,Lean,0.4323515001767993,0.09226809328805424,0.08194330595605688
586,Agriculture,Rural,Lean,0.685180144421192,0.18021854599952336,0.2735119685757912
1675,Retail,Urban,Harvest,0.257004002361786,0.38092630490339885,0.23279945482357847
124,Retail,Rural,Harvest,0.421729340706931,0.0398851450265922,0.02529892096890439
1879,Retail,Rural,Lean,0.33594097677213974,0.7065219094236381,0.299775428969279
435,Agriculture,Rural,Lean,0.509155602744584,0.44793441325548955,0.4629281178562406
1976,Agriculture,Rural,Planting,0.4045709854397136,0.23439694409233258,0.03888622710147052
1283,Agriculture,Rural,Planting,0.5639315080033794,0.5496038784709464,0.31415877976823203
524,Retail,Rural,Lean,0.3932797896868606,0.6433891975839531,0.36145853449206583
467,Retail,Urban,Planting,0.5014630028343947,0.4911397023867842,0.2020430215731756
396,Agriculture,Rural,Lean,0.3414724245985721,0.16199574552841886,0.40725766413149617
1602,Retail,Urban,Harvest,0.499727554917448,0.08823073611715496,-0.012942267351664219
689,Handicraft,Rural,Planting,0.26316883843980476,0.6879197576267093,0.35521996274661427
988,Agriculture,Rural,Planting,0.6815281489424849,0.1877499308413924,0.16758471732921898
1004,Retail,Rural,Planting,0.5674955437664917,0.016065944541998167,-0.013310737157876631
925,Retail,Rural,Planting,0.7225757185933737,0.5143216865234017,0.07579670614759272
812,Agriculture,Urban,Harvest,0.4573631285990015,0.12230826389145033,0.1515492299060111
1252,Agriculture,Urban,Lean,0.778907887648985,0.7927758558116602,0.37417461327986756
1255,Retail,Rural,Lean,0.7074161515249033,0.6957846653915296,0.12047586797463129
713,Handicraft,Rural,Harvest,0.5678151075718678,0.48675658080097417,0.05812248352715149
74,Handicraft,Urban,Harvest,0.5972747482874698,0.6670925140868348,0.09299388961081129
1253,Retail,Rural,Harvest,0.2622832984562379,0.376428560614957,0.11393676793478558
